User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Yunits,Func_group,Genus,Species,Native_Status,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Longitude,Max_lat_of_species,Year_round_warm,Site,Tissue_Type,Lichen_Moss_Type,Warmed_Mean,Warmed_Var,Warmed_N,Ambient_Mean,Ambient_Var,Ambient_N,Notes,Comments,To_Remove
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Ever_Shrub,Dryas,octopetala,Non_native,1.5,GrowingSeason_average,1.17,60.56306,-135.1308,80.38424,No,,,,1.15,0.155,10,0.923,0.123,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Ever_Shrub,Dryas,octopetala,Non_native,1.5,GrowingSeason_average,2.17,60.56306,-135.1308,80.38424,No,,,,0.786,0.095,10,0.432,0.109,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Ever_Shrub,Dryas,octopetala,Non_native,1.5,GrowingSeason_average,3.17,60.56306,-135.1308,80.38424,No,,,,0.795,0.218,10,0.264,0.068,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Ever_Shrub,Dryas,octopetala,Non_native,1.5,GrowingSeason_average,4.17,60.56306,-135.1308,80.38424,No,,,,0.845,0.195,10,0.255,0.091,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Ever_Shrub,Dryas,octopetala,Non_native,1.5,GrowingSeason_average,5.17,60.56306,-135.1308,80.38424,No,,,,0.609,0.15,10,0.677,0.182,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Ever_Shrub,Dryas,octopetala,Non_native,1.5,GrowingSeason_average,6.17,60.56306,-135.1308,80.38424,No,,,,0.682,0.086,10,0.627,0.091,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Ever_Shrub,Dryas,octopetala,Non_native,1.5,GrowingSeason_average,7.17,60.56306,-135.1308,80.38424,No,,,,0.9,0.218,10,0.5,0.123,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,0.17,60.56306,-135.1308,71.98333,No,,,,0.327,0.177,10,0.3,0.123,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,1.17,60.56306,-135.1308,71.98333,No,,,,0.35,0.136,10,0.482,0.145,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,2.17,60.56306,-135.1308,71.98333,No,,,,0.041,0.041,10,0,0.041,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,3.17,60.56306,-135.1308,71.98333,No,,,,0.291,0.127,10,0.35,0.118,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,4.17,60.56306,-135.1308,71.98333,No,,,,0.15,0.064,10,0.118,0.045,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,5.17,60.56306,-135.1308,71.98333,No,,,,0.55,0.2,10,0.991,0.259,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,6.17,60.56306,-135.1308,71.98333,No,,,,0.218,0.123,10,0.295,0.073,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Lupinus,arcticus,Native,1.5,GrowingSeason_average,7.17,60.56306,-135.1308,71.98333,No,,,,0.418,0.105,10,0.864,0.359,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,0.17,60.56306,-135.1308,82.51667,No,,,,11.231,4,9,8.667,2.615,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,1.17,60.56306,-135.1308,82.51667,No,,,,9.795,2.718,9,5.436,1.231,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,2.17,60.56306,-135.1308,82.51667,No,,,,7.282,1.949,9,9.436,2.872,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,3.17,60.56306,-135.1308,82.51667,No,,,,6.667,1.077,9,9.026,2.718,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,4.17,60.56306,-135.1308,82.51667,No,,,,7.436,1.846,9,5.128,1.385,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,5.17,60.56306,-135.1308,82.51667,No,,,,9.436,2.103,9,5.897,1.897,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,6.17,60.56306,-135.1308,82.51667,No,,,,4.308,1.385,9,2,0.821,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Forb,Bistorta,vivipara,Native,1.5,GrowingSeason_average,7.17,60.56306,-135.1308,82.51667,No,,,,3.846,1.231,9,2.308,1.026,6,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,0.17,60.56306,-135.1308,83.46667,No,,,,0.125,0.051,10,0.361,0.145,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,1.17,60.56306,-135.1308,83.46667,No,,,,0.259,0.071,10,0.314,0.114,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,2.17,60.56306,-135.1308,83.46667,No,,,,0.467,0.173,10,0.702,0.247,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,3.17,60.56306,-135.1308,83.46667,No,,,,0.369,0.125,10,0.455,0.176,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,4.17,60.56306,-135.1308,83.46667,No,,,,0.486,0.18,10,0.384,0.094,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,5.17,60.56306,-135.1308,83.46667,No,,,,0.314,0.129,10,0.58,0.235,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,6.17,60.56306,-135.1308,83.46667,No,,,,0.518,0.169,10,0.765,0.361,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,arctica,Native,1.5,GrowingSeason_average,7.17,60.56306,-135.1308,83.46667,No,,,,0.365,0.122,10,0.271,0.125,10,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,0.17,60.56306,-135.1308,79.61705,No,,,,0.738,0.292,8,1.4,0.815,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,1.17,60.56306,-135.1308,79.61705,No,,,,0.677,0.231,8,0.738,0.262,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,2.17,60.56306,-135.1308,79.61705,No,,,,0.631,0.277,8,2.062,1.046,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,3.17,60.56306,-135.1308,79.61705,No,,,,0.8,0.246,8,0.277,0.231,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,4.17,60.56306,-135.1308,79.61705,No,,,,2.385,1.615,8,1.062,0.369,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,5.17,60.56306,-135.1308,79.61705,No,,,,1.046,0.354,8,1.077,0.492,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,6.17,60.56306,-135.1308,79.61705,No,,,,0.438,0.219,8,0.5,0.141,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Decid_Shrub,Salix,reticulata,Native,1.5,GrowingSeason_average,7.17,60.56306,-135.1308,79.61705,No,,,,1.323,0.492,8,1.338,0.554,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,0.17,60.56306,-135.1308,81.26667,No,,,,0.221,0.144,8,0.125,0.077,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,1.17,60.56306,-135.1308,81.26667,No,,,,0.481,0.154,8,0.327,0.173,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,2.17,60.56306,-135.1308,81.26667,No,,,,1.471,0.337,8,1.298,0.587,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,3.17,60.56306,-135.1308,81.26667,No,,,,1.058,0.529,8,1.75,0.692,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,4.17,60.56306,-135.1308,81.26667,No,,,,1.26,0.288,8,1.75,1.01,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,5.17,60.56306,-135.1308,81.26667,No,,,,0.269,0.096,8,0.125,0.115,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,6.17,60.56306,-135.1308,81.26667,No,,,,0.923,0.231,8,1.096,0.587,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Anthoxanthum,monticola,Native,1.5,GrowingSeason_average,7.17,60.56306,-135.1308,81.26667,No,,,,0.5,0.192,8,0.375,0.154,8,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,0.17,60.56306,-135.1308,70.46667,No,,,,0,0.006,5,0,0.006,5,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,1.17,60.56306,-135.1308,70.46667,No,,,,0.044,0.025,5,0.01,0.01,5,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,2.17,60.56306,-135.1308,70.46667,No,,,,0.015,0.021,5,0,0.006,5,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,3.17,60.56306,-135.1308,70.46667,No,,,,0.033,0.017,5,0.027,0.021,5,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,4.17,60.56306,-135.1308,70.46667,No,,,,0.26,0.16,5,0.427,0.158,5,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,5.17,60.56306,-135.1308,70.46667,No,,,,0.015,0.015,5,0,0.006,5,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,6.17,60.56306,-135.1308,70.46667,No,,,,0.027,0.013,5,0,0.006,5,,,
EP,75,Pieper_2011_ArctAntarctAlpRes,2001,Pub75_Fig5,Flower_num,mean_SE,count/perc_abundance,Graminoid,Festuca,altaica,Native,1.5,GrowingSeason_average,7.17,60.56306,-135.1308,70.46667,No,,,,0.071,0.046,5,0.017,0.017,5,,,
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Total,,,,3.5,GrowingSeason_average,2.17,78.93333,11.83333,,No,,,,2.245,,4,5.816,,4,No. plots per treatment,n from figure caption,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Total,,,,3.5,GrowingSeason_average,4.17,78.93333,11.83333,,No,,,,12.347,,4,-2.959,,4,No variance to measure,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Ever_Shrub,Dryas,octopetala,Native,3.5,GrowingSeason_average,0.17,78.93333,11.83333,80.38424,No,,,,2.353,,4,1.397,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Ever_Shrub,Dryas,octopetala,Native,3.5,GrowingSeason_average,2.17,78.93333,11.83333,80.38424,No,,,,6.765,,4,2.721,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Ever_Shrub,Dryas,octopetala,Native,3.5,GrowingSeason_average,4.17,78.93333,11.83333,80.38424,No,,,,14.706,,4,3.971,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Forb,Saxifraga,oppositifolia,Native,3.5,GrowingSeason_average,0.17,78.93333,11.83333,,No,,,,-2.512,,4,-1.07,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Forb,Saxifraga,oppositifolia,Native,3.5,GrowingSeason_average,2.17,78.93333,11.83333,,No,,,,-3.523,,4,0.837,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Forb,Saxifraga,oppositifolia,Native,3.5,GrowingSeason_average,4.17,78.93333,11.83333,,No,,,,0.814,,4,1.907,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Lichen,,,,3.5,GrowingSeason_average,0.17,78.93333,11.83333,,No,,,,-4.448,,4,0.302,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Lichen,,,,3.5,GrowingSeason_average,2.17,78.93333,11.83333,,No,,,,-4.885,,4,0.854,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Lichen,,,,3.5,GrowingSeason_average,4.17,78.93333,11.83333,,No,,,,0.208,,4,-5.604,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Bryophyte,,,,3.5,GrowingSeason_average,0.17,78.93333,11.83333,,No,,,,2.378,,4,1.135,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Bryophyte,,,,3.5,GrowingSeason_average,2.17,78.93333,11.83333,,No,,,,3.108,,4,5.081,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Bryophyte,,,,3.5,GrowingSeason_average,4.17,78.93333,11.83333,,No,,,,4.054,,4,5.324,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Decid_Shrub,Salix,polaris,Native,3.5,GrowingSeason_average,4.17,78.93333,11.83333,,No,,,,0.658,,4,-1.685,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Forb,Bistorta,vivipara,Native,3.5,GrowingSeason_average,0.17,78.93333,11.83333,82.51667,No,,,,0.662,,4,1.73,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Forb,Bistorta,vivipara,Native,3.5,GrowingSeason_average,2.17,78.93333,11.83333,82.51667,No,,,,0.865,,4,2.554,,4,,,remove
EP,76,Robinson_1998_Ecology,1991,Pub76_Fig1,Perc_cover,,percent_change,Forb,Bistorta,vivipara,Native,3.5,GrowingSeason_average,4.17,78.93333,11.83333,82.51667,No,,,,1.081,,4,3.419,,4,,,remove
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl1,Nitrogen_above,mean_SE,mg/g,Moss,Hylocomium,splendens,,3.9,GrowingSeason_average,18.17,68.35,18.81667,54.30651,No,,Total,,12,1.2,6,11.4,0.8,6,No. plots per treatment,n from table caption,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl1,Nitrogen_above,mean_SE,mg/g,Moss,Aulacomnium,turgidum,,3.9,GrowingSeason_average,18.17,68.35,18.81667,,No,,Total,,14.5,1.7,6,11.8,0.7,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Perc_cover,mean_SE,percent,Graminoid,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,4,0.9,6,14,6.3,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Perc_cover,mean_SE,percent,Forb,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,8.8,3.1,6,9.3,2.5,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Perc_cover,mean_SE,percent,Decid_Shrub,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,48,6.4,6,33,4.3,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Perc_cover,mean_SE,percent,Ever_Shrub,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,116.7,10,6,75,7.4,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Perc_cover,mean_SE,percent,Lichen,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,2.8,1.2,6,10.7,2.6,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Perc_cover,mean_SE,percent,Moss,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,15.5,6,6,48,3.8,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Perc_cover,mean_SE,percent,Total,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,195.8,6.3,6,190,8.1,6,,,
EP,77,Sorensen_2012_PlantEcol,1989,Pub77_Tbl2,Height,mean_SE,cm,Total,,,,3.9,GrowingSeason_average,17.083,68.35,18.81667,,No,,,,13.7,2.2,6,9.1,1.1,6,,,
EP,78,Totland_1997_ArctAlpRes,1994,Pub78_Tbl1,Fruit_num,mean_SD,count,Forb,Scorzoneroides,autumnalis,Native,2.3,GrowingSeason_average,0.17,60.11667,7.533333,71.1612,Yes,,,,11.7,8.8,19,5.1,6,18,No. samples per treatment,n from table,
EP,78,Totland_1997_ArctAlpRes,1994,Pub78_Tbl1,Fruit_weight,mean_SD,mg,Forb,Scorzoneroides,autumnalis,Native,2.3,GrowingSeason_average,0.17,60.11667,7.533333,71.1612,Yes,,,,0.48,0.16,15,0.3,0.04,11,,,
EP,78,Totland_1997_ArctAlpRes,1994,Pub78_Tbl1,Flower_num,mean_SD,count,Forb,Scorzoneroides,autumnalis,Native,2.3,GrowingSeason_average,0.17,60.11667,7.533333,71.1612,Yes,,,,32.9,6.5,19,25.3,5.6,18,,,
EP,79,Walker_1999_HydrolProcess,1994,Pub79_Fig15,Height,mean_SE,cm,Forb,Bistorta,bistortoides,Native,1.9,GrowingSeason_average,,40.05,-105.6,,No,,,,20.777,1.942,,19.223,2.33,,Not sure,,remove
EP,79,Walker_1999_HydrolProcess,1994,Pub79_Fig15,Height,mean_SE,cm,Forb,Geum,rossii,Native,1.9,GrowingSeason_average,,40.05,-105.6,,No,,,,10.51,0.941,,7.294,0.627,,,,remove
EP,79,Walker_1999_HydrolProcess,1994,Pub79_Fig15,Leaf_length,mean_SE,cm,Forb,Bistorta,bistortoides,Native,1.9,GrowingSeason_average,,40.05,-105.6,,No,,,,14.154,0.872,,10.974,1.026,,,,remove
EP,79,Walker_1999_HydrolProcess,1994,Pub79_Fig15,Leaf_length,mean_SE,cm,Forb,Geum,rossii,Native,1.9,GrowingSeason_average,,40.05,-105.6,,No,,,,9.677,0.581,,6.839,0.581,,,,remove
EP,80,Klanderud_2005_JEcol,2000,Pub80_Fig1,Leaf_area,mean_SE,mm^2,Forb,Thalictrum,alpinum,Native,2.5,GrowingSeason_average,0.083,60,7,75.29906,Yes,,,,100,13.571,10,92.143,10.714,10,No. plots per treatment,n from figure caption,
EP,80,Klanderud_2005_JEcol,2000,Pub80_Fig1,Leaf_area,mean_SE,mm^2,Forb,Thalictrum,alpinum,Native,2.5,GrowingSeason_average,2.083,60,7,75.29906,Yes,,,,89.63,20.741,10,113.333,17.778,10,,,
EP,80,Klanderud_2005_JEcol,2000,Pub80_Fig2,Leaf_length,mean_SE,mm,Graminoid,Carex,vaginata,Native,2.5,GrowingSeason_average,0.083,60,7,75.40705,Yes,,,,45.217,3.261,10,42.174,2.174,10,,,
EP,80,Klanderud_2005_JEcol,2000,Pub80_Fig2,Leaf_length,mean_SE,mm,Graminoid,Carex,vaginata,Native,2.5,GrowingSeason_average,2.083,60,7,75.40705,Yes,,,,38.913,4.783,10,42.391,4.348,10,,,
EP,80,Klanderud_2005_JEcol,2000,Pub80_Fig5,Flower_num,mean_SE,count,Forb,Thalictrum,alpinum,Native,2.5,GrowingSeason_average,3.083,60,7,75.29906,Yes,,,,7.864,0,1,8.273,1,4,No. samples per treatment,n from figure,
EP,80,Klanderud_2005_JEcol,2000,Pub80_Fig5,Fruit_num,mean_SE,count,Forb,Thalictrum,alpinum,Native,2.5,GrowingSeason_average,3.083,60,7,75.29906,Yes,,,,3.321,0,1,2.821,0.393,4,,,
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,,,,,1.4,GrowingSeason_average,0.083,68.35,18.48333,,Yes,,,,0.188,,4,0.333,,8,No. plots per treatment,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,,,,,1.4,GrowingSeason_average,6.083,68.35,18.48333,,Yes,,,,0.096,,4,0.279,,8,No variance to measure,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,Graminoid,Carex,bigelowii,Native,1.4,GrowingSeason_average,0.083,68.35,18.48333,81.83394,Yes,,,,0.008,,4,0.021,,8,,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,Graminoid,Carex,bigelowii,Native,1.4,GrowingSeason_average,6.083,68.35,18.48333,81.83394,Yes,,,,0,,4,0.017,,8,,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,Graminoid,Calamagrostis,lapponica,Native,1.4,GrowingSeason_average,0.083,68.35,18.48333,,Yes,,,,0.1,,4,0.15,,8,,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,Graminoid,Calamagrostis,lapponica,Native,1.4,GrowingSeason_average,6.083,68.35,18.48333,,Yes,,,,0.104,,4,0.1,,8,,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,Ever_Shrub,Vaccinium,vitis-idaea,Native,1.4,GrowingSeason_average,0.083,68.35,18.48333,76.83,Yes,,,,0.067,,4,0.062,,8,,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,Ever_Shrub,Vaccinium,vitis-idaea,Native,1.4,GrowingSeason_average,6.083,68.35,18.48333,76.83,Yes,,,,0.071,,4,0.067,,8,,,remove
EP,81,Little_2015_Ecosphere,1995,Pub81_Fig4,Perc_cover,,percent,Decid_Shrub,Betula,nana,Native,1.4,GrowingSeason_average,0.083,68.35,18.48333,78.2487,Yes,,,,0.629,,4,0.442,,8,,,remove
