"User","Pub_number","Pub_info","Study_year_start","File_name","Var_type","Var_type_broad","Value_error","Yunits","Func_group","Func_group_broad","Family","Genus","Species","Genus_Species","Native_Status","Amount_warmed_C","Amount_warmed_type","Years_warmed","Year_round_warm","Latitude","Longitude","Max_lat_of_species","Lat_difference","Site","Tissue_Type","Tissue_Type_broad","Lichen_Moss_Type","Warmed_Mean","Warmed_SD","Warmed_N","Ambient_Mean","Ambient_SD","Ambient_N","Elevation_m","Mean_annual_temp","Mean_annual_precip","Abs_Latitude","yi","vi"
"EP",80,"Klanderud_2005_JEcol",2000,"Pub80_Fig2","Leaf_length","Leaf_growth","mean_SD","mm","Graminoid","Graminoid","Cyperaceae","Carex","vaginata","Carex_vaginata","Native",2.5,"GrowingSeason_average",2.083,"Yes",60,7,75.40705,15.40705,"","","","",38.913,15.1251740485854,10,42.391,13.7495832664121,10,1272,-1.53758324682713,143.666666666667,60,-0.230438029428197,0.201327542135169
"EP",80,"Klanderud_2005_JEcol",2000,"Pub80_Fig5","Flower_num","Flower_num","mean_SD","count","Forb","Forb","Ranunculaceae","Thalictrum","alpinum","Thalictrum_alpinum","Native",2.5,"GrowingSeason_average",3.083,"Yes",60,7,75.29906,15.29906,"","","","",7.864,0,1,8.273,2,4,1272,-1.53758324682713,143.666666666667,60,-0.147976456557166,1.25218970316952
"EP",80,"Klanderud_2005_JEcol",2000,"Pub80_Fig5","Fruit_num","Fruit_num","mean_SD","count","Forb","Forb","Ranunculaceae","Thalictrum","alpinum","Thalictrum_alpinum","Native",2.5,"GrowingSeason_average",3.083,"Yes",60,7,75.29906,15.29906,"","","","",3.321,0,1,2.821,0.786,4,1272,-1.53758324682713,143.666666666667,60,0.460306141576506,1.2711881743973
"KD",81,"Little_2015_Ecosphere",1995,"Pub81_Fig4","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Carex","bigelowii","Carex_bigelowii","Native",1.4,"GrowingSeason_average",0.083,"Yes",68.35,18.48333,81.83394,13.48394,"","","","",4.463,1.984,4,6.281,3.27249018333134,8,1036,-2.22972918053468,61.5,68.35,-0.569486297761,0.388513110139064
"KD",81,"Little_2015_Ecosphere",1995,"Pub81_Fig4","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Carex","bigelowii","Carex_bigelowii","Native",1.4,"GrowingSeason_average",4.083,"Yes",68.35,18.48333,81.83394,13.48394,"","","","",4.628,1.984,4,4.463,2.80579970774822,8,1036,-2.22972918053468,61.5,68.35,0.0588572277586947,0.375144340552477
"KD",81,"Little_2015_Ecosphere",1995,"Pub81_Fig4","Percent_cover","Percent_cover","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Carex","bigelowii","Carex_bigelowii","Native",1.4,"GrowingSeason_average",6.083,"Yes",68.35,18.48333,81.83394,13.48394,"","","","",7.273,2.644,4,5.95,3.27249018333134,8,1036,-2.22972918053468,61.5,68.35,0.394139333753504,0.381472742267152
"KD",81,"Little_2015_Ecosphere",1995,"Pub81_Fig4","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub","Betulaceae","Betula","nana","Betula_nana","Native",1.4,"GrowingSeason_average",0.083,"Yes",68.35,18.48333,78.2487,9.8987,"","","","",28.009,16.86,4,21.322,13.5566512089085,8,1036,-2.22972918053468,61.5,68.35,0.421872962496826,0.382415699853577
"KD",81,"Little_2015_Ecosphere",1995,"Pub81_Fig4","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub","Betulaceae","Betula","nana","Betula_nana","Native",1.4,"GrowingSeason_average",4.083,"Yes",68.35,18.48333,78.2487,9.8987,"","","","",44.463,15.538,4,28.264,14.9595510627826,8,1036,-2.22972918053468,61.5,68.35,0.987588633555865,0.415638804547031
"KD",81,"Little_2015_Ecosphere",1995,"Pub81_Fig4","Percent_cover","Percent_cover","mean_SD","percent","Decid_Shrub","Shrub","Betulaceae","Betula","nana","Betula_nana","Native",1.4,"GrowingSeason_average",6.083,"Yes",68.35,18.48333,78.2487,9.8987,"","","","",48.926,11.24,4,34.38,18.7015601488218,8,1036,-2.22972918053468,61.5,68.35,0.798258159745723,0.401550670400026
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.083,"No",73.13333,-80,NA,NA,"Wetland","Total","Total","",14.655,3.35054294107686,42,12.414,7.82225402297829,42,138,-14.2173436482747,17.3333333333333,73.13333,0.36901277334711,0.048429585874365
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.125,"No",73.13333,-80,NA,NA,"Wetland","Total","Total","",24.138,14.523339905132,42,19.31,8.93694142310444,42,138,-14.2173436482747,17.3333333333333,73.13333,0.396719004377591,0.0485558688597283
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.17,"No",73.13333,-80,NA,NA,"Wetland","Total","Total","",37.414,15.6445080459566,42,26.552,11.1727969640552,42,138,-14.2173436482747,17.3333333333333,73.13333,0.791707171193026,0.051350001457848
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.212,"No",73.13333,-80,NA,NA,"Wetland","Total","Total","",43.103,17.8803635869073,42,35.517,12.2939651048797,42,138,-14.2173436482747,17.3333333333333,73.13333,0.48987155399599,0.0490474651155622
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.083,"No",73.13333,-80,NA,NA,"Mesic_tundra","Total","Total","",6.864,4.39394219352053,42,5.508,3.29221627479119,42,138,-14.2173436482747,17.3333333333333,73.13333,0.346066251556024,0.0483319157765836
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.125,"No",73.13333,-80,NA,NA,"Mesic_tundra","Total","Total","",11.864,5.48918737155146,42,10.169,4.39394219352053,42,138,-14.2173436482747,17.3333333333333,73.13333,0.337792395909956,0.0482982363258011
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.17,"No",73.13333,-80,NA,NA,"Mesic_tundra","Total","Total","",14.407,8.23702142767639,42,11.525,6.59091329028079,42,138,-14.2173436482747,17.3333333333333,73.13333,0.382805985680384,0.0484913120397186
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig2","Biomass_above","Biomass_above","mean_SD","g/m^2","Graminoid","Graminoid",NA,"","","_","",NA,"",0.212,"No",73.13333,-80,NA,NA,"Mesic_tundra","Total","Total","",18.136,9.88312956507199,42,15.508,10.4339925244367,42,138,-14.2173436482747,17.3333333333333,73.13333,0.256229303532167,0.048009841999932
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.083,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",2.561,0.797131105904167,42,2.509,0.680477773332825,42,138,-14.2173436482747,17.3333333333333,73.13333,0.0695216128376139,0.0476478169919735
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.125,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",2.912,0.570305181459892,42,2.991,0.511978515174221,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.144437981566213,0.0477432281578507
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.17,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",2.035,0.395325182602879,42,2.368,0.343479257015617,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.890990754884658,0.0523444316981544
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.212,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",1.535,0.226825924444275,42,1.728,0.226825924444275,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.843062596417589,0.0518497294135617
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.083,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",3.219,0.738804439618496,42,3.009,0.797131105904167,42,138,-14.2173436482747,17.3333333333333,73.13333,0.270743839842424,0.0480553703976942
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.125,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",3.096,0.622151107047155,42,3.237,0.511978515174221,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.245212194516121,0.0479769584544013
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.17,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",2.43,0.570305181459892,42,2.825,0.45365184888855,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.75952208556172,0.0510528202289049
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.212,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",1.956,0.395325182602879,42,2.263,0.343479257015617,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.821423909157929,0.0516353407055732
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.083,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",3.596,0.45365184888855,42,3.772,0.570305181459892,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.338419967237627,0.0483007623465781
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.125,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",2.544,0.622151107047155,42,2.895,0.45365184888855,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.638758726668914,0.0500476947077124
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.17,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",2.114,0.395325182602879,42,2.456,0.680477773332825,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.608940060625645,0.0498262380799688
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.212,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",1.807,0.45365184888855,42,2.088,0.45365184888855,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.613732097392079,0.0498611136152933
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.083,"No",73.13333,-80,NA,NA,"","Total","Total","",2.188,0.45365184888855,42,2.194,0.5767859221583,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.0114571303756785,0.0476198289633122
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.125,"No",73.13333,-80,NA,NA,"","Total","Total","",1.612,0.343479257015617,42,1.812,0.343479257015617,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.576932073020151,0.0496003012909484
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.17,"No",73.13333,-80,NA,NA,"","Total","Total","",1.376,0.187941480253828,42,1.535,0.187941480253828,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.83824251367945,0.0518014911413074
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig3","Nitrogen_above","Nitrogen_above","mean_SD","percent","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.212,"No",73.13333,-80,NA,NA,"","Total","Total","",1.229,0.226825924444275,42,1.324,0.0777688883808943,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.55514628268159,0.0494534963998523
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.083,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",0.197,0.136095554666565,42,0.171,0.0842496290793022,42,138,-14.2173436482747,17.3333333333333,73.13333,0.22761138703225,0.0479274222827782
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.125,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",0.399,0.200902961650644,42,0.334,0.129614813968157,42,138,-14.2173436482747,17.3333333333333,73.13333,0.380951641178483,0.0484828818625987
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.17,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",0.436,0.168499258158604,42,0.4,0.103691851174526,42,138,-14.2173436482747,17.3333333333333,73.13333,0.2549647253359,0.048005994114081
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Dupontia","fisheri","Dupontia_fisheri","Native",NA,"",0.212,"No",73.13333,-80,81.5,8.36667,"","Total","Total","",0.369,0.136095554666565,42,0.389,0.168499258158604,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.129386499679319,0.0477186956327337
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.083,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",0.226,0.168499258158604,42,0.163,0.136095554666565,42,138,-14.2173436482747,17.3333333333333,73.13333,0.407567473989856,0.048607805034848
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.125,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",0.324,0.324037034920393,42,0.244,0.233306665142683,42,138,-14.2173436482747,17.3333333333333,73.13333,0.280745264812366,0.0480882018078248
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.17,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",0.367,0.298114072126762,42,0.286,0.265710368634722,42,138,-14.2173436482747,17.3333333333333,73.13333,0.284217146687991,0.0480998773004254
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Cyperaceae","Eriophorum","scheuchzeri","Eriophorum_scheuchzeri","Native",NA,"",0.212,"No",73.13333,-80,82.58833,9.455,"","Total","Total","",0.309,0.259229627936314,42,0.264,0.200902961650644,42,138,-14.2173436482747,17.3333333333333,73.13333,0.192261921935382,0.0478390752775374
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.083,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",0.184,0.116653332571341,42,0.159,0.0842496290793022,42,138,-14.2173436482747,17.3333333333333,73.13333,0.243445697711328,0.0479718202841319
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.125,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",0.236,0.123134073269749,42,0.221,0.116653332571341,42,138,-14.2173436482747,17.3333333333333,73.13333,0.123917181883401,0.0477104492140829
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.17,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",0.236,0.168499258158604,42,0.209,0.136095554666565,42,138,-14.2173436482747,17.3333333333333,73.13333,0.174671774567081,0.0478006561239906
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Poaceae","Arctagrostis","latifolia","Arctagrostis_latifolia","Native",NA,"",0.212,"No",73.13333,-80,82.5,9.36667,"","Total","Total","",0.251,0.110172591872934,42,0.236,0.136095554666565,42,138,-14.2173436482747,17.3333333333333,73.13333,0.120037069369504,0.0477048148691834
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.083,"No",73.13333,-80,NA,NA,"","Total","Total","",0.039,0.0388844441904472,42,0.049,0.045365184888855,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.234517951503283,0.0479464206522458
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.125,"No",73.13333,-80,NA,NA,"","Total","Total","",0.051,0.0259229627936314,42,0.057,0.0648074069840786,42,138,-14.2173436482747,17.3333333333333,73.13333,-0.120450279091919,0.0477054063674602
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.17,"No",73.13333,-80,NA,NA,"","Total","Total","",0.061,0.0583266662856707,42,0.053,0.0388844441904472,42,138,-14.2173436482747,17.3333333333333,73.13333,0.159912572935801,0.0477712620891842
"EP",83,"Doiron_2014_JEcol",2007,"Pub83_Fig4","Nitrogen_above","Nitrogen_above","mean_SD","g/m^2","Graminoid","Graminoid","Juncaceae","Luzula","","Luzula_","",NA,"",0.212,"No",73.13333,-80,NA,NA,"","Total","Total","",0.06,0.0388844441904472,42,0.053,0.0388844441904472,42,138,-14.2173436482747,17.3333333333333,73.13333,0.17836816590873,0.0478084238250574
"EP",86,"Aerts_2006_PlantEcol",2000,"Pub86_Fig2","Phen_flwr","Phen_early","mean_SD","julian_date","Ever_Shrub","Shrub","Ericaceae","Andromeda","polifolia","Andromeda_polifolia","Native",0.9,"GrowingSeason_average",1,"No",68.35,18.81667,72.86684,4.51684,"","","","",19.527,2.1153203067148,5,22.23,1.20971277582739,5,384,-0.963874995708466,36.3333333333333,68.35,-1.41607593292056,0.500263552389842
"EP",86,"Aerts_2006_PlantEcol",2000,"Pub86_Fig2","Phen_flwr","Phen_early","mean_SD","julian_date","Ever_Shrub","Shrub","Ericaceae","Andromeda","polifolia","Andromeda_polifolia","Native",0.9,"GrowingSeason_average",2,"No",68.35,18.81667,72.86684,4.51684,"","","","",5.946,1.51158195278986,5,6.081,1.20971277582739,5,384,-0.963874995708466,36.3333333333333,68.35,-0.0890179339082006,0.400396209627864
"EP",86,"Aerts_2006_PlantEcol",2000,"Pub86_Fig2","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Rosaceae","Rubus","chamaemorus","Rubus_chamaemorus","Native",0.9,"GrowingSeason_average",1,"No",68.35,18.81667,78.65732,10.30732,"","","","",17.189,0.724486024709932,5,17.73,1.33046044661237,5,384,-0.963874995708466,36.3333333333333,68.35,-0.455895695024285,0.410392044237084
"EP",86,"Aerts_2006_PlantEcol",2000,"Pub86_Fig2","Phen_flwr","Phen_early","mean_SD","julian_date","Forb","Forb","Rosaceae","Rubus","chamaemorus","Rubus_chamaemorus","Native",0.9,"GrowingSeason_average",2,"No",68.35,18.81667,78.65732,10.30732,"","","","",3.73,0.724486024709932,5,3.676,0.965981366279909,5,384,-0.963874995708466,36.3333333333333,68.35,0.0570919717168885,0.400162974661726
