User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Year_round_warm,Site,Tissue_Type,Notes,Comments,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.148,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.083,78.88333,Yes,,New_Total,"Mid, new",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.083,78.88333,Yes,,New_Total,"Mid, new",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.262,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Old_Total,"Mid, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.057,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Old_Total,"Mid, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,1.426,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Old_Total,"Mid, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.008,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Old_Total,"Mid, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.656,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,New_Total,"Late, new",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,New_Total,"Late, new",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,1.623,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,New_Total,"Late, new",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,New_Total,"Late, new",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.033,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Old_Total,"Late, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Old_Total,"Late, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,1.148,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Old_Total,"Late, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.033,Ever_Shrub,Dryas,integrifolia,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Old_Total,"Late, old",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,4.262,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Inflorescence,"Early, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.098,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Inflorescence,"Early, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,4.41,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Inflorescence,"Early, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.246,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Inflorescence,"Early, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,3.361,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.328,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,3.066,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.148,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.967,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Inflorescence,"Mid, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.131,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Inflorescence,"Mid, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.656,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Inflorescence,"Mid, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.197,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Inflorescence,"Mid, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.689,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.213,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.033,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.115,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.557,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Inflorescence,"Late, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Inflorescence,"Late, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,1.803,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Inflorescence,"Late, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Inflorescence,"Late, repr",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.443,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.279,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,1.59,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.213,Forb,Oxyria,digyna,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, veg",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,3.115,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.115,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.852,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.115,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Leaves,"Early, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Warmed_Mean,,1.925,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Rhizomes,"Early, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Warmed_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Rhizomes,"Early, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Ambient_Mean,,1.925,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Rhizomes,"Early, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Ambient_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4,78.88333,Yes,,Rhizomes,"Early, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,2.836,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.836,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Leaves,"Mid, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Warmed_Mean,,1.279,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Rhizomes,"Mid, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Warmed_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Rhizomes,"Mid, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Ambient_Mean,,1.082,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Rhizomes,"Mid, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Ambient_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Rhizomes,"Mid, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,2.23,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.164,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.393,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Leaves,"Late, above",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Warmed_Mean,,1.41,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Rhizomes,"Late, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Warmed_Var,,0,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Rhizomes,"Late, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Ambient_Mean,,1.23,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Rhizomes,"Late, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_below,mean_SE,,percent,Ambient_Var,,0.041,Graminoid,Carex,stans,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Rhizomes,"Late, below",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,3.18,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_F,"Reproductive, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.246,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_F,"Reproductive, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,3.803,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_F,"Reproductive, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.213,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_F,"Reproductive, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,3.197,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_M,"Reproductive, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.18,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_M,"Reproductive, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,4.098,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_M,"Reproductive, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.18,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Reproductive_M,"Reproductive, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.672,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_F,"Reproductive, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.164,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_F,"Reproductive, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.295,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_F,"Reproductive, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.041,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_F,"Reproductive, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,2.033,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_M,"Reproductive, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.082,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_M,"Reproductive, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.705,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_M,"Reproductive, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Reproductive_M,"Reproductive, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.377,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_F,"Reproductive, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.131,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_F,"Reproductive, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,1.197,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_F,"Reproductive, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.057,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_F,"Reproductive, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,1.934,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_M,"Reproductive, late, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.115,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_M,"Reproductive, late, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,1.934,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_M,"Reproductive, late, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Reproductive_M,"Reproductive, late, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,3.213,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_F,"Vegetative, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.148,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_F,"Vegetative, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,4.344,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_F,"Vegetative, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.115,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_F,"Vegetative, early, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,3.115,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_M,"Vegetative, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_M,"Vegetative, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,4.066,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_M,"Vegetative, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0.148,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4,78.88333,Yes,,Vegetative_M,"Vegetative, early, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,2.443,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_F,"Vegetative, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.164,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_F,"Vegetative, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.77,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_F,"Vegetative, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_F,"Vegetative, mid, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,2.377,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_M,"Vegetative, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_M,"Vegetative, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,3,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_M,"Vegetative, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.083,78.88333,Yes,,Vegetative_M,"Vegetative, mid, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,2.131,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Vegetative_F,"Vegetative, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.115,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Vegetative_F,"Vegetative, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.131,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Vegetative_F,"Vegetative, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Var,,0,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Vegetative_F,"Vegetative, late, F",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Mean,,2.033,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Vegetative_M,"Vegetative, late, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Warmed_Var,,0.131,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Vegetative_M,"Vegetative, late, M",,
JA,50,Tolvanen_2001_CanJBot,1992,Pub50_Fig2,Nitrogen_above,mean_SE,,percent,Ambient_Mean,,2.131,Decid_Shrub,Salix,arctica,1.2,GrowingSeason_average,4.17,78.88333,Yes,,Vegetative_M,"Vegetative, late, M",,
